sentence_id	token_id	token	surprisal
11	27	<eos>	0.002120
12	1	The	0.000000
12	2	health	12.046371
12	3	officials	10.201102
12	4	pounced	18.040977
12	5	on	2.334294
12	6	a	3.417060
12	7	restaurant	14.647947
12	8	which	10.565525
12	9	was	3.910833
12	10	flown	11.388748
12	11	a	6.358550
12	12	shipment	14.097816
12	13	of	0.928232
12	14	salmon	11.645998
12	15	by	7.365341
12	16	a	3.352924
12	17	company	6.748043
12	18	that	2.496623
12	19	had	3.359992
12	20	failed	8.428366
12	21	to	0.556704
12	22	comply	9.448320
12	23	with	0.198202
12	24	refrigeration	22.111401
12	25	laws	9.045842
12	26	.	0.981858
12	27	<eos>	0.002311
13	1	At	0.000000
13	2	the	1.608880
13	3	dinner	11.374156
13	4	UNK-LC	11.832534
13	5	I	9.294905
13	6	met	8.391355
13	7	a	6.149417
13	8	man	8.213577
13	9	allowed	15.395005
13	10	the	2.970284
13	11	pleasure	12.735844
13	12	of	0.651122
13	13	eating	10.316608
13	14	sweets	18.689305
13	15	by	6.642943
13	16	his	6.376715
13	17	doctor	9.489433
13	18	.	1.480690
13	19	<eos>	0.034132
14	1	At	0.000000
14	2	the	1.608880
14	3	dinner	11.374156
14	4	UNK-LC	11.832534
14	5	I	9.294905
14	6	met	8.391355
14	7	a	6.149417
14	8	man	8.213577
14	9	forbidden	17.454538
14	10	the	6.102312
14	11	pleasure	12.847531
14	12	of	0.574916
14	13	eating	10.208506
14	14	sweets	18.729187
14	15	by	6.824350
14	16	his	6.060971
14	17	doctor	9.397453
14	18	.	1.337355
14	19	<eos>	0.032855
15	1	At	0.000000
15	2	the	1.608880
15	3	dinner	11.374156
15	4	UNK-LC	11.832534
15	5	I	9.294905
15	6	met	8.391355
15	7	a	6.149417
15	8	man	8.213577
15	9	who	3.551443
15	10	was	3.405847
15	11	allowed	9.114316
15	12	the	7.545237
15	13	pleasure	12.003510
15	14	of	0.620445
15	15	eating	10.070132
15	16	sweets	18.871821
15	17	by	6.856403
15	18	his	5.676316
15	19	doctor	9.387152
15	20	.	1.352416
15	21	<eos>	0.041118
16	1	At	0.000000
16	2	the	1.608880
16	3	dinner	11.374156
16	4	UNK-LC	11.832534
16	5	I	9.294905
16	6	met	8.391355
16	7	a	6.149417
16	8	man	8.213577
16	9	who	3.551443
16	10	was	3.405847
16	11	forbidden	13.595061
16	12	the	9.008385
16	13	pleasure	12.273342
16	14	of	0.577790
16	15	eating	10.441477
16	16	sweets	18.767824
16	17	by	6.897962
16	18	his	5.680435
16	19	doctor	9.333697
16	20	.	1.297106
16	21	<eos>	0.046221
17	1	One	0.000000
17	2	expects	12.822283
17	3	a	4.018228
17	4	man	9.447057
17	5	told	13.365841
17	6	his	4.886981
17	7	sins	15.000693
17	8	by	7.519920
17	9	his	4.193777
17	10	own	4.409223
17	11	god	15.972307
17	12	to	4.847342
17	13	have	6.584583
17	14	tolerance	18.067662
17	15	for	3.823378
17	16	weaknesses	15.900484
17	17	in	2.706315
17	18	others	11.439740
17	19	.	0.837137
17	20	<eos>	0.030401
18	1	One	0.000000
18	2	expects	12.822283
18	3	a	4.018228
18	4	man	9.447057
18	5	forgiven	20.061571
18	6	his	4.471267
18	7	sins	13.889558
18	8	by	6.789526
18	9	his	4.931851
18	10	own	4.291387
18	11	god	15.304782
18	12	to	5.296884
18	13	have	6.766293
18	14	tolerance	18.201461
18	15	for	3.872978
18	16	weaknesses	16.012347
18	17	in	2.778379
18	18	others	11.183101
18	19	.	0.809209
18	20	<eos>	0.020860
19	1	One	0.000000
19	2	expects	12.822283
19	3	a	4.018228
19	4	man	9.447057
19	5	who	3.029599
19	6	is	3.833374
19	7	told	9.248188
19	8	his	8.257774
19	9	sins	15.335515
19	10	by	7.988653
19	11	his	4.480403
19	12	own	4.472373
19	13	god	15.734910
19	14	to	4.811530
19	15	have	6.317082
19	16	tolerance	17.979053
19	17	for	3.927877
19	18	weaknesses	15.625381
19	19	in	2.823785
19	20	others	11.189248
19	21	.	0.747248
19	22	<eos>	0.021298
20	1	One	0.000000
20	2	expects	12.822283
20	3	a	4.018228
20	4	man	9.447057
20	5	who	3.029599
20	6	is	3.833374
20	7	forgiven	14.737682
20	8	his	6.044015
20	9	sins	13.927210
20	10	by	7.292549
20	11	his	4.859244
20	12	own	4.094826
20	13	god	15.354399
20	14	to	5.550265
20	15	have	7.014702
20	16	tolerance	18.002957
20	17	for	3.989276
20	18	weaknesses	15.797936
20	19	in	2.813510
20	20	others	11.192868
20	21	.	0.756115
20	22	<eos>	0.020350
21	1	An	0.000000
21	2	elderly	10.602199
21	3	gentleman	10.683474
21	4	addressed	15.748147
21	5	the	3.274650
21	6	woman	9.556703
21	7	offered	13.918450
21	8	a	3.537257
21	9	beer	11.743347
21	10	by	7.150086
21	11	the	2.593651
21	12	hostess	13.801217
21	13	.	1.718071
21	14	<eos>	0.029612
22	1	An	0.000000
22	2	elderly	10.602199
22	3	gentleman	10.683474
22	4	addressed	15.748147
22	5	the	3.274650
22	6	woman	9.556703
22	7	given	12.354797
22	8	a	3.287559
22	9	beer	11.469269
22	10	by	7.434950
22	11	the	2.597195
22	12	hostess	13.646643
22	13	.	1.813494
22	14	<eos>	0.031167
23	1	An	0.000000
23	2	elderly	10.602199
23	3	gentleman	10.683474
23	4	addressed	15.748147
23	5	the	3.274650
23	6	woman	9.556703
23	7	who	3.661090
23	8	was	3.645403
23	9	offered	10.515917
23	10	a	3.335794
23	11	beer	11.788547
23	12	by	7.259537
23	13	the	2.609444
23	14	hostess	13.897608
23	15	.	1.682946
23	16	<eos>	0.029460
24	1	An	0.000000
24	2	elderly	10.602199
24	3	gentleman	10.683474
24	4	addressed	15.748147
24	5	the	3.274650
24	6	woman	9.556703
24	7	who	3.661090
24	8	was	3.645403
24	9	given	8.155236
24	10	a	2.633132
24	11	beer	12.731232
24	12	by	7.572018
24	13	the	2.620656
24	14	hostess	13.803136
24	15	.	1.795346
24	16	<eos>	0.031589
25	1	UNK-INITC	0.000000
25	2	praised	19.394964
25	3	the	1.337065
25	4	professor	13.508419
25	5	taught	15.848984
25	6	Swahili	23.462338
25	7	lessons	18.054619
25	8	by	7.295007
25	9	a	3.746348
25	10	graduate	12.163872
25	11	student	3.838269
25	12	.	2.243840
25	13	<eos>	0.018370
26	1	UNK-INITC	0.000000
26	2	praised	19.394964
26	3	the	1.337065
26	4	professor	13.508419
26	5	given	12.845318
26	6	Swahili	23.263163
26	7	lessons	16.544109
26	8	by	7.170614
26	9	a	3.872605
26	10	graduate	11.608017
26	11	student	3.518894
26	12	.	2.239595
26	13	<eos>	0.019127
27	1	UNK-INITC	0.000000
27	2	praised	19.394964
27	3	the	1.337065
27	4	professor	13.508419
27	5	who	4.641669
27	6	was	3.522581
27	7	taught	10.775934
27	8	Swahili	25.665318
27	9	lessons	18.005437
27	10	by	7.266053
27	11	a	3.807007
27	12	graduate	11.690173
27	13	student	3.598568
27	14	.	2.044706
27	15	<eos>	0.018224
28	1	UNK-INITC	0.000000
28	2	praised	19.394964
28	3	the	1.337065
28	4	professor	13.508419
28	5	who	4.641669
28	6	was	3.522581
28	7	given	7.567872
28	8	Swahili	23.173424
28	9	lessons	15.337037
28	10	by	7.130594
28	11	a	3.816584
28	12	graduate	11.420566
28	13	student	3.453518
28	14	.	2.108685
28	15	<eos>	0.018336
29	1	The	0.000000
29	2	manager	12.623891
29	3	watched	15.741150
29	4	a	4.290551
29	5	waiter	14.141433
29	6	served	14.497565
29	7	pea	24.735560
29	8	soup	9.669902
29	9	by	6.486123
29	10	a	3.459319
29	11	trainee	15.212884
29	12	.	1.967148
29	13	<eos>	0.029814
30	1	The	0.000000
30	2	manager	12.623891
30	3	watched	15.741150
30	4	a	4.290551
30	5	waiter	14.141433
30	6	given	13.035660
30	7	pea	21.890073
30	8	soup	8.761356
30	9	by	6.914157
30	10	a	3.351044
30	11	trainee	15.197061
30	12	.	1.793300
30	13	<eos>	0.034128
31	1	The	0.000000
31	2	manager	12.623891
31	3	watched	15.741150
31	4	a	4.290551
31	5	waiter	14.141433
31	6	who	3.322452
31	7	was	3.494129
31	8	served	10.542756
31	9	pea	25.275190
31	10	soup	13.032394
31	11	by	6.487512
31	12	a	3.565439
31	13	trainee	14.964378
31	14	.	1.718328
31	15	<eos>	0.028163
32	1	The	0.000000
32	2	manager	12.623891
32	3	watched	15.741150
32	4	a	4.290551
32	5	waiter	14.141433
32	6	who	3.322452
32	7	was	3.494129
32	8	given	8.365340
32	9	pea	21.966744
32	10	soup	10.007020
32	11	by	7.316730
32	12	a	3.471326
32	13	trainee	14.553340
32	14	.	1.668437
32	15	<eos>	0.034298
33	1	James	0.000000
33	2	entertained	23.946963
33	3	the	5.203784
33	4	children	11.258186
33	5	dyed	20.799308
33	6	Easter	19.116961
33	7	eggs	13.960656
33	8	by	6.927923
33	9	their	7.737830
33	10	teachers	11.577719
33	11	.	1.394513
33	12	<eos>	0.020864
34	1	James	0.000000
34	2	entertained	23.946963
34	3	the	5.203784
34	4	children	11.258186
34	5	hidden	19.592010
34	6	Easter	23.551136
34	7	eggs	14.923259
34	8	by	6.476458
34	9	their	6.841949
34	10	teachers	10.862100
34	11	.	1.382590
34	12	<eos>	0.018190
35	1	James	0.000000
35	2	entertained	23.946963
35	3	the	5.203784
35	4	children	11.258186
35	5	who	3.414374
35	6	were	4.351016
35	7	dyed	18.131074
35	8	Easter	21.072408
35	9	eggs	13.238352
35	10	by	6.903754
35	11	their	6.497154
35	12	teachers	11.356691
35	13	.	1.350563
35	14	<eos>	0.016087
36	1	James	0.000000
36	2	entertained	23.946963
36	3	the	5.203784
36	4	children	11.258186
36	5	who	3.414374
36	6	were	4.351016
36	7	hidden	15.874896
36	8	Easter	25.448201
36	9	eggs	14.910535
36	10	by	6.715181
36	11	their	6.403971
36	12	teachers	10.858121
36	13	.	1.382855
36	14	<eos>	0.015069
37	1	The	0.000000
37	2	foreman	17.786363
37	3	yelled	16.246684
37	4	at	4.491044
37	5	a	2.324144
37	6	carpenter	17.455869
37	7	cut	17.240475
37	8	a	5.374441
37	9	board	14.064683
37	10	by	6.708153
37	11	his	5.330525
37	12	buddy	11.427422
37	13	.	1.882072
37	14	<eos>	0.037026
38	1	The	0.000000
38	2	foreman	17.786363
38	3	yelled	16.246684
38	4	at	4.491044
38	5	a	2.324144
38	6	carpenter	17.455869
38	7	UNK-LC	10.682045
38	8	a	6.294967
38	9	board	12.899442
38	10	by	7.703041
38	11	his	5.370630
38	12	buddy	11.171195
38	13	.	1.806819
38	14	<eos>	0.042036
39	1	The	0.000000
39	2	foreman	17.786363
39	3	yelled	16.246684
39	4	at	4.491044
39	5	a	2.324144
39	6	carpenter	17.455869
39	7	who	4.691855
39	8	was	3.494495
39	9	cut	13.015174
39	10	a	6.332111
39	11	board	12.853737
39	12	by	5.942406
39	13	his	5.161481
39	14	buddy	11.784210
39	15	.	1.823359
39	16	<eos>	0.032957
40	1	The	0.000000
40	2	foreman	17.786363
40	3	yelled	16.246684
40	4	at	4.491044
40	5	a	2.324144
40	6	carpenter	17.455869
40	7	who	4.691855
40	8	was	3.494495
40	9	UNK-LC	9.962297
40	10	a	4.966840
40	11	board	13.561259
40	12	by	7.895940
40	13	his	5.207281
40	14	buddy	11.467503
40	15	.	1.649870
40	16	<eos>	0.034801
41	1	The	0.000000
41	2	preschool	18.088908
41	3	teacher	12.396712
41	4	congratulated	19.531203
41	5	the	2.278118
41	6	little	11.389858
41	7	boy	7.861350
41	8	knitted	22.080756
41	9	a	4.898272
41	10	hat	9.805526
41	11	by	7.099292
41	12	his	5.116733
41	13	grandmother	8.041634
41	14	.	1.335347
41	15	<eos>	0.025898
42	1	The	0.000000
42	2	preschool	18.088908
42	3	teacher	12.396712
42	4	congratulated	19.531203
42	5	the	2.278118
42	6	little	11.389858
42	7	boy	7.861350
42	8	sewn	18.781050
42	9	a	6.247981
42	10	hat	8.837028
42	11	by	6.768001
42	12	his	4.685421
42	13	grandmother	8.227855
42	14	.	1.577170
42	15	<eos>	0.029791
43	1	The	0.000000
43	2	preschool	18.088908
43	3	teacher	12.396712
43	4	congratulated	19.531203
43	5	the	2.278118
43	6	little	11.389858
43	7	boy	7.861350
43	8	who	3.948774
43	9	was	3.717252
43	10	knitted	21.387773
43	11	a	5.803470
43	12	hat	11.724776
43	13	by	6.994860
43	14	his	4.774060
43	15	grandmother	8.199572
43	16	.	1.349093
43	17	<eos>	0.021997
44	1	The	0.000000
44	2	preschool	18.088908
44	3	teacher	12.396712
44	4	congratulated	19.531203
44	5	the	2.278118
44	6	little	11.389858
44	7	boy	7.861350
44	8	who	3.948774
44	9	was	3.717252
44	10	sewn	17.829547
44	11	a	8.236587
44	12	hat	9.318531
44	13	by	6.725970
44	14	his	4.351347
44	15	grandmother	8.399141
44	16	.	1.418065
44	17	<eos>	0.027201
45	1	The	0.000000
45	2	janitor	18.201297
45	3	chatted	18.645871
45	4	with	2.690095
45	5	the	2.369355
45	6	young	7.992413
45	7	man	3.926204
45	8	rented	18.079378
45	9	an	7.613497
45	10	apartment	4.853044
45	11	by	6.309860
45	12	his	5.362930
45	13	uncle	8.968055
45	14	.	1.756534
45	15	<eos>	0.032087
46	1	The	0.000000
46	2	janitor	18.201297
46	3	chatted	18.645871
46	4	with	2.690095
46	5	the	2.369355
46	6	young	7.992413
46	7	man	3.926204
46	8	shown	14.167967
46	9	an	7.477661
46	10	apartment	9.046539
46	11	by	6.670342
46	12	his	5.155154
46	13	uncle	9.362353
46	14	.	1.826434
46	15	<eos>	0.031460
47	1	The	0.000000
47	2	janitor	18.201297
47	3	chatted	18.645871
47	4	with	2.690095
47	5	the	2.369355
47	6	young	7.992413
47	7	man	3.926204
47	8	who	2.932006
47	9	was	3.986646
47	10	rented	15.793650
47	11	an	8.642249
47	12	apartment	5.344682
47	13	by	6.531832
47	14	his	4.773028
47	15	uncle	9.325147
47	16	.	1.688114
47	17	<eos>	0.029852
48	1	The	0.000000
48	2	janitor	18.201297
48	3	chatted	18.645871
48	4	with	2.690095
48	5	the	2.369355
48	6	young	7.992413
48	7	man	3.926204
48	8	who	2.932006
48	9	was	3.986646
48	10	shown	10.690279
48	11	an	7.551320
48	12	apartment	9.062551
48	13	by	6.385511
48	14	his	4.652844
48	15	uncle	9.474144
48	16	.	1.792639
48	17	<eos>	0.027503
49	1	The	0.000000
49	2	nurse	16.938856
49	3	admonished	18.138633
49	4	a	4.168740
49	5	student	8.794215
49	6	nabbed	19.510019
49	7	a	5.401549
49	8	muffin	20.159936
49	9	by	7.194367
49	10	her	5.414537
49	11	friends	8.844269
49	12	from	7.440201
49	13	the	1.869727
49	14	dining	13.322714
49	15	hall	7.599205
49	16	.	1.327770
49	17	<eos>	0.015716
50	1	The	0.000000
50	2	nurse	16.938856
50	3	admonished	18.138633
50	4	a	4.168740
50	5	student	8.794215
50	6	stolen	18.674652
50	7	a	7.300703
50	8	muffin	20.027365
50	9	by	6.357542
50	10	her	5.132662
50	11	friends	8.509342
50	12	from	7.342010
50	13	the	1.892603
50	14	dining	13.575727
50	15	hall	7.754299
50	16	.	1.263415
50	17	<eos>	0.015319
51	1	The	0.000000
51	2	nurse	16.938856
51	3	admonished	18.138633
51	4	a	4.168740
51	5	student	8.794215
51	6	who	3.260726
51	7	was	5.114275
51	8	nabbed	14.729453
51	9	a	7.186140
51	10	muffin	20.537334
51	11	by	6.224785
51	12	her	5.102256
51	13	friends	8.642251
51	14	from	7.403975
51	15	the	1.842968
51	16	dining	14.129665
51	17	hall	7.742985
51	18	.	1.304365
51	19	<eos>	0.013971
52	1	The	0.000000
52	2	nurse	16.938856
52	3	admonished	18.138633
52	4	a	4.168740
52	5	student	8.794215
52	6	who	3.260726
52	7	was	5.114275
52	8	stolen	12.112774
52	9	a	7.778478
52	10	muffin	20.447048
52	11	by	6.241620
52	12	her	4.722533
52	13	friends	8.416265
52	14	from	7.287909
52	15	the	1.855803
52	16	dining	14.052700
52	17	hall	7.790950
52	18	.	1.263978
52	19	<eos>	0.014705
53	1	The	0.000000
53	2	play	12.262655
53	3	centered	16.211148
53	4	around	8.427447
53	5	an	6.680275
53	6	innkeeper	15.601187
53	7	recited	19.315369
53	8	a	2.985805
53	9	verse	15.371262
53	10	by	6.585337
53	11	a	3.774407
53	12	travelling	21.071855
53	13	monk	14.734069
53	14	.	1.636645
53	15	<eos>	0.015712
54	1	The	0.000000
54	2	play	12.262655
54	3	centered	16.211148
54	4	around	8.427447
54	5	an	6.680275
54	6	innkeeper	15.601187
54	7	sung	16.912581
54	8	a	5.785268
54	9	verse	16.438378
54	10	by	6.271019
54	11	a	3.632880
54	12	travelling	20.799652
54	13	monk	14.328758
54	14	.	1.719717
54	15	<eos>	0.021059
55	1	The	0.000000
55	2	play	12.262655
55	3	centered	16.211148
55	4	around	8.427447
55	5	an	6.680275
55	6	innkeeper	15.601187
55	7	who	3.591484
55	8	was	3.886191
55	9	recited	17.841762
55	10	a	7.359276
55	11	verse	16.192329
55	12	by	6.236341
55	13	a	3.935622
55	14	travelling	20.965434
55	15	monk	14.514217
55	16	.	1.566171
55	17	<eos>	0.019593
56	1	The	0.000000
56	2	play	12.262655
56	3	centered	16.211148
56	4	around	8.427447
56	5	an	6.680275
56	6	innkeeper	15.601187
56	7	who	3.591484
56	8	was	3.886191
56	9	sung	12.998244
56	10	a	8.159340
56	11	verse	17.556753
56	12	by	5.482194
56	13	a	3.696890
56	14	travelling	20.872665
56	15	monk	14.461815
56	16	.	1.594055
56	17	<eos>	0.020026
57	1	The	0.000000
57	2	hotel	11.652457
57	3	owner	9.690906
57	4	questioned	16.141322
57	5	a	5.282179
57	6	guest	12.930487
57	7	brought	13.439050
57	8	a	5.142943
57	9	drink	11.933667
57	10	by	5.570278
57	11	the	2.540383
57	12	UNK-LC-y	12.457598
57	13	.	3.132971
57	14	<eos>	0.042775
58	1	The	0.000000
58	2	hotel	11.652457
58	3	owner	9.690906
58	4	questioned	16.141322
58	5	a	5.282179
58	6	guest	12.930487
58	7	taken	12.898740
58	8	a	4.668100
58	9	drink	11.576820
58	10	by	5.306087
58	11	the	2.407750
58	12	UNK-LC-y	12.524870
58	13	.	3.073310
58	14	<eos>	0.043939
59	1	The	0.000000
59	2	hotel	11.652457
59	3	owner	9.690906
59	4	questioned	16.141322
59	5	a	5.282179
59	6	guest	12.930487
59	7	who	4.857435
59	8	was	4.203270
59	9	brought	8.424360
59	10	a	7.418743
59	11	drink	11.801370
59	12	by	5.168953
59	13	the	2.525847
59	14	UNK-LC-y	12.710431
59	15	.	3.126224
59	16	<eos>	0.044564
60	1	The	0.000000
60	2	hotel	11.652457
60	3	owner	9.690906
60	4	questioned	16.141322
60	5	a	5.282179
60	6	guest	12.930487
60	7	who	4.857435
60	8	was	4.203270
60	9	taken	8.301190
60	10	a	5.139280
60	11	drink	10.944253
60	12	by	5.494945
60	13	the	2.427375
60	14	UNK-LC-y	12.739136
60	15	.	3.069318
60	16	<eos>	0.043103
61	1	The	0.000000
61	2	coach	15.908255
61	3	smiled	17.032364
61	4	at	4.527250
61	5	the	1.559262
61	6	player	16.406154
61	7	tossed	15.679711
61	8	a	4.838066
61	9	UNK-LC	8.131900
61	10	by	6.860939
61	11	the	2.467073
61	12	opposing	15.916470
61	13	team	8.389305
61	14	.	1.669748
61	15	<eos>	0.020666
62	1	The	0.000000
62	2	coach	15.908255
62	3	smiled	17.032364
62	4	at	4.527250
62	5	the	1.559262
62	6	player	16.406154
62	7	thrown	14.346835
62	8	a	5.694806
62	9	UNK-LC	8.184886
62	10	by	6.434415
62	11	the	2.445450
62	12	opposing	15.776712
62	13	team	8.342502
62	14	.	1.587585
62	15	<eos>	0.021378
63	1	The	0.000000
63	2	coach	15.908255
63	3	smiled	17.032364
63	4	at	4.527250
63	5	the	1.559262
63	6	player	16.406154
63	7	who	5.562791
63	8	was	3.524227
63	9	tossed	13.058185
63	10	a	6.775213
63	11	UNK-LC	8.207635
63	12	by	6.378230
63	13	the	2.444899
63	14	opposing	15.740780
63	15	team	7.895943
63	16	.	1.475037
63	17	<eos>	0.020830
64	1	The	0.000000
64	2	coach	15.908255
64	3	smiled	17.032364
64	4	at	4.527250
64	5	the	1.559262
64	6	player	16.406154
64	7	who	5.562791
64	8	was	3.524227
64	9	thrown	10.333512
64	10	a	6.765035
64	11	UNK-LC	7.824368
64	12	by	6.295153
64	13	the	2.416593
64	14	opposing	15.604041
64	15	team	8.032210
64	16	.	1.448796
64	17	<eos>	0.021455
65	1	The	0.000000
65	2	anthropologist	18.633220
65	3	interviewed	14.153664
65	4	a	4.258556
65	5	woman	6.094904
65	6	knitted	21.764931
65	7	a	3.861721
65	8	shawl	14.215800
65	9	by	6.389817
65	10	her	3.967532
65	11	mother	3.686018
65	12	.	1.589645
65	13	<eos>	0.040859
66	1	The	0.000000
66	2	anthropologist	18.633220
66	3	interviewed	14.153664
66	4	a	4.258556
66	5	woman	6.094904
66	6	woven	18.918178
66	7	a	5.801076
66	8	shawl	14.253504
66	9	by	6.011266
66	10	her	4.193751
66	11	mother	3.876429
66	12	.	1.660154
66	13	<eos>	0.038435
67	1	The	0.000000
67	2	anthropologist	18.633220
67	3	interviewed	14.153664
67	4	a	4.258556
67	5	woman	6.094904
67	6	who	2.875824
67	7	was	3.706191
67	8	knitted	21.274579
67	9	a	5.286427
67	10	shawl	14.929004
67	11	by	6.921828
67	12	her	4.188237
67	13	mother	3.920166
67	14	.	1.460675
67	15	<eos>	0.028685
68	1	The	0.000000
68	2	anthropologist	18.633220
68	3	interviewed	14.153664
68	4	a	4.258556
68	5	woman	6.094904
68	6	who	2.875824
68	7	was	3.706191
68	8	woven	16.195718
68	9	a	6.674526
68	10	shawl	14.503195
68	11	by	6.474089
68	12	her	4.209328
68	13	mother	3.948559
68	14	.	1.646285
68	15	<eos>	0.034113
69	1	The	0.000000
69	2	FBI	12.316846
69	3	questioned	12.807003
69	4	a	5.060563
