sentence_id	token_id	token	surprisal
13	5	an	11.75
13	6	empire	7.53901
13	7	was	16.6562
13	8	sold	16.5354
13	9	for	11.9857
13	10	billions	20.2849
13	11	of	8.97125
13	12	dollars	3.8969
14	1	The	19.0874
14	2	business	13.93
14	3	that	10.4857
14	4	was	13.0194
14	5	expanded	17.8039
14	6	into	17.6871
14	7	an	12.5304
14	8	empire	8.43428
14	9	was	17.1246
14	10	sold	16.265
14	11	for	11.3389
14	12	billions	20.109
14	13	of	8.78678
14	14	dollars	3.81191
15	1	The	19.0874
15	2	business	13.93
15	3	grown	17.0717
15	4	into	17.2448
15	5	an	13.2742
15	6	empire	8.86721
15	7	was	16.6144
15	8	sold	16.9212
15	9	for	11.719
15	10	billions	20.0898
15	11	of	9.02095
15	12	dollars	3.90655
16	1	The	19.0874
16	2	business	13.93
16	3	that	10.4857
16	4	was	13.0194
16	5	grown	15.1498
16	6	into	19.3723
16	7	an	14.1803
16	8	empire	9.54234
16	9	was	17.2643
16	10	sold	16.4316
16	11	for	11.409
16	12	billions	20.1706
16	13	of	8.81507
16	14	dollars	3.83388
17	1	The	19.0874
17	2	mice	18.9205
17	3	consumed	18.2188
17	4	rapidly	18.8773
17	5	and	5.10201
17	6	entirely	20.4177
17	7	were	10.879
17	8	carrying	16.9236
17	9	a	9.15298
17	10	rare	11.5387
17	11	bacteria	11.413
18	1	The	19.0874
18	2	mice	18.9205
18	3	that	11.5846
18	4	were	11.4221
18	5	consumed	16.9224
18	6	rapidly	20.5823
18	7	and	5.32272
18	8	entirely	19.4906
18	9	were	11.5889
18	10	carrying	16.5888
18	11	a	9.15109
18	12	rare	11.4837
18	13	bacteria	11.4097
19	1	The	19.0874
19	2	mice	18.9205
19	3	consumed	18.2188
19	4	rapidly	18.8773
19	5	and	5.10201
19	6	entirely	20.4177
19	7	were	10.879
19	8	carrying	16.9236
19	9	a	9.15298
19	10	rare	11.5387
19	11	bacteria	11.413
20	1	The	19.0874
20	2	mice	18.9205
20	3	that	11.5846
20	4	were	11.4221
20	5	consumed	16.9224
20	6	rapidly	20.5823
20	7	and	5.32272
20	8	entirely	19.4906
20	9	were	11.5889
20	10	carrying	16.5888
20	11	a	9.15109
20	12	rare	11.4837
20	13	bacteria	11.4097
21	1	The	19.0874
21	2	lawyer	16.1413
21	3	pledged	19.6563
21	4	to	9.31904
21	5	keep	14.4978
21	6	silent	21.6532
21	7	was	13.8974
21	8	discovered	18.6892
21	9	to	9.77045
21	10	have	13.1714
21	11	broken	17.6925
21	12	his	11.2129
21	13	promise	11.316
22	1	The	19.0874
22	2	lawyer	16.1413
22	3	that	10.8807
22	4	was	13.1701
22	5	pledged	19.0568
22	6	to	9.66542
22	7	keep	12.0409
22	8	silent	21.6048
22	9	was	15.0608
22	10	discovered	18.8302
22	11	to	9.36161
22	12	have	13.3557
22	13	broken	17.7985
22	14	his	11.2776
22	15	promise	11.2186
23	1	The	19.0874
23	2	lawyer	16.1413
23	3	committed	18.3441
23	4	to	6.96273
23	5	keep	14.7625
23	6	silent	21.4582
23	7	was	13.9782
23	8	discovered	18.8695
23	9	to	9.6415
23	10	have	13.2494
23	11	broken	17.5789
23	12	his	11.0114
23	13	promise	11.6309
24	1	The	19.0874
24	2	lawyer	16.1413
24	3	who	15.4533
24	4	was	13.158
24	5	committed	17.2859
24	6	to	7.78962
24	7	keep	13.3225
24	8	silent	21.2861
24	9	was	14.3539
24	10	discovered	18.756
24	11	to	9.23634
24	12	have	13.2505
24	13	broken	17.614
24	14	his	10.9951
24	15	promise	11.6322
25	1	The	19.0874
25	2	child	17.9445
25	3	kicked	18.512
25	4	in	8.07559
25	5	the	8.23295
25	6	chaos	15.174
25	7	found	19.8185
25	8	her	14.5063
25	9	way	13.1928
25	10	back	13.9688
25	11	home	11.5114
26	1	The	19.0874
26	2	child	17.9445
26	3	who	15.5909
26	4	was	10.8888
26	5	kicked	17.6458
26	6	in	9.1505
26	7	the	9.37753
26	8	chaos	15.4918
26	9	found	18.9161
26	10	her	14.7433
26	11	way	12.6278
26	12	back	13.5848
26	13	home	11.4206
27	1	The	19.0874
27	2	child	17.9445
27	3	forgotten	18.0091
27	4	in	11.6995
27	5	the	6.25776
27	6	chaos	15.2349
27	7	found	20.5409
27	8	her	14.3248
27	9	way	13.1849
27	10	back	14.1085
27	11	home	11.5113
28	1	The	19.0874
28	2	child	17.9445
28	3	who	15.5909
28	4	was	10.8888
28	5	forgotten	16.4385
28	6	in	11.7115
28	7	the	6.73091
28	8	chaos	15.5797
28	9	found	19.6123
28	10	her	14.6892
28	11	way	12.7749
28	12	back	13.6587
28	13	home	11.4659
29	1	The	19.0874
29	2	horses	18.8069
29	3	UNK-LC-ed	18.3408
29	4	past	17.0041
29	5	the	6.83049
29	6	barn	14.5559
29	7	fell	18.3574
29	8	into	13.1296
29	9	a	7.31014
29	10	swamp	13.2666
30	1	The	19.0874
30	2	horses	18.8069
30	3	that	11.5298
30	4	were	11.3712
30	5	UNK-LC-ed	15.3722
30	6	past	16.0836
30	7	the	7.1244
30	8	barn	14.7648
30	9	fell	18.4616
30	10	into	12.4043
30	11	a	7.29304
30	12	swamp	13.2928
31	1	The	19.0874
31	2	horses	18.8069
31	3	taken	20.2792
31	4	past	17.9839
31	5	the	6.94855
31	6	barn	14.4022
31	7	fell	18.085
31	8	into	12.7488
31	9	a	7.10368
31	10	swamp	13.2885
32	1	The	19.0874
32	2	horses	18.8069
32	3	that	11.5298
32	4	were	11.3712
32	5	taken	16.5006
32	6	past	15.6989
32	7	the	7.33078
32	8	barn	14.9383
32	9	fell	18.2523
32	10	into	12.0705
32	11	a	7.15126
32	12	swamp	13.4033
33	1	The	19.0874
33	2	artist	17.7895
33	3	painted	18.5135
33	4	a	8.27426
33	5	impressionist	16.493
33	6	portrait	10.4369
33	7	was	16.9281
33	8	impressed	18.1673
33	9	with	11.0735
33	10	the	7.41029
33	11	work	11.2411
34	1	The	19.0874
34	2	artist	17.7895
34	3	who	16.5897
34	4	was	12.463
34	5	painted	16.4531
34	6	a	7.64353
34	7	impressionist	16.9804
34	8	portrait	10.3599
34	9	was	17.4853
34	10	impressed	18.062
34	11	with	10.9892
34	12	the	7.44452
34	13	work	11.274
35	1	The	19.0874
35	2	artist	17.7895
35	3	drawn	19.8495
35	4	a	8.1642
35	5	impressionist	16.8223
35	6	portrait	10.4414
35	7	was	16.157
35	8	impressed	18.8116
35	9	with	10.7961
35	10	the	7.29471
35	11	work	11.2427
36	1	The	19.0874
36	2	artist	17.7895
36	3	who	16.5897
36	4	was	12.463
36	5	drawn	17.6936
36	6	a	8.26853
36	7	impressionist	17.2806
36	8	portrait	10.1837
36	9	was	16.71
36	10	impressed	18.3882
36	11	with	10.7414
36	12	the	7.33703
36	13	work	11.3618
37	1	The	19.0874
37	2	car	16.726
37	3	steered	18.7279
37	4	into	14.5429
37	5	the	8.74784
37	6	parking	13.7569
37	7	lot	5.79
37	8	crashed	22.3651
37	9	into	13.3614
37	10	a	7.61595
37	11	concrete	12.5896
37	12	wall	10.7844
38	1	The	19.0874
38	2	car	16.726
38	3	that	11.0068
38	4	was	10.3217
38	5	steered	19.8723
38	6	into	12.3235
38	7	the	9.36823
38	8	parking	13.5302
38	9	lot	6.58434
38	10	crashed	21.4369
38	11	into	12.6889
38	12	a	7.57398
38	13	concrete	12.7748
38	14	wall	10.8946
39	1	The	19.0874
39	2	car	16.726
39	3	driven	14.8038
39	4	into	13.338
39	5	the	7.7772
39	6	parking	13.6234
39	7	lot	7.03804
39	8	crashed	21.4789
39	9	into	12.9398
39	10	a	7.48514
39	11	concrete	12.6926
39	12	wall	11.0734
40	1	The	19.0874
40	2	car	16.726
40	3	that	11.0068
40	4	was	10.3217
40	5	driven	17.9593
40	6	into	12.9402
40	7	the	8.02102
40	8	parking	13.82
40	9	lot	7.74363
40	10	crashed	20.6837
40	11	into	12.4609
40	12	a	7.51359
40	13	concrete	12.7441
40	14	wall	10.9516
41	1	The	19.0874
41	2	campaign	13.3828
41	3	intended	19.2532
41	4	to	9.33719
41	5	be	9.086
41	6	very	15.5599
41	7	popular	9.16454
41	8	was	15.4221
41	9	still	15.1171
41	10	unsuccessful	16.0643
42	1	The	19.0874
42	2	campaign	13.3828
42	3	that	13.871
42	4	was	12.8085
42	5	intended	16.06
42	6	to	9.78049
42	7	be	8.19353
42	8	very	14.7986
42	9	popular	9.15179
42	10	was	15.9276
42	11	still	15.0741
42	12	unsuccessful	16.2855
43	1	The	19.0874
43	2	campaign	13.3828
43	3	known	20.7657
43	4	to	8.90499
43	5	be	9.74392
43	6	very	15.9064
43	7	popular	9.77167
43	8	was	15.3179
43	9	still	15.2526
43	10	unsuccessful	16.9495
44	1	The	19.0874
44	2	campaign	13.3828
44	3	that	13.871
44	4	was	12.8085
44	5	known	15.0091
44	6	to	9.93984
44	7	be	8.67917
44	8	very	14.7701
44	9	popular	9.68412
44	10	was	15.8294
44	11	still	15.0823
44	12	unsuccessful	16.6731
45	1	The	19.0874
45	2	student	17.5252
45	3	composed	17.3803
45	4	a	8.60392
45	5	carefully	15.2403
45	6	worded	19.3401
45	7	excuse	15.2672
45	8	forgot	19.364
45	9	to	13.4529
45	10	give	12.6503
45	11	it	10.5731
45	12	to	14.6636
45	13	the	9.5493
45	14	teacher	12.4645
46	1	The	19.0874
46	2	student	17.5252
46	3	who	8.50137
46	4	was	12.1527
46	5	composed	17.4455
46	6	a	8.01404
46	7	carefully	15.4362
46	8	worded	19.2435
46	9	excuse	15.6642
46	10	forgot	18.5178
46	11	to	13.2512
46	12	give	12.745
46	13	it	10.6572
46	14	to	14.4338
46	15	the	9.35734
46	16	teacher	12.1578
47	1	The	19.0874
47	2	student	17.5252
47	3	written	16.7481
47	4	a	7.44818
47	5	carefully	15.8279
47	6	worded	18.6076
47	7	excuse	15.5199
47	8	forgot	20.1297
47	9	to	13.3926
47	10	give	12.6718
47	11	it	10.2541
47	12	to	14.496
47	13	the	9.63507
47	14	teacher	12.6935
48	1	The	19.0874
48	2	student	17.5252
48	3	who	8.50137
48	4	was	12.1527
48	5	written	15.5532
48	6	a	8.00247
48	7	carefully	15.4608
48	8	worded	17.7905
48	9	excuse	15.8883
48	10	forgot	19.4785
48	11	to	13.0455
48	12	give	12.6195
48	13	it	10.274
48	14	to	14.3986
48	15	the	9.47456
48	16	teacher	12.3467
49	1	The	19.0874
49	2	television	16.5175
49	3	show	6.32785
49	4	started	21.0319
49	5	three	14.6114
49	6	weeks	10.731
49	7	ago	13.0616
49	8	was	16.881
49	9	canceled	19.8997
49	10	immediately	13.5973
50	1	The	19.0874
50	2	television	16.5175
50	3	show	6.32785
50	4	that	10.832
50	5	was	13.3081
50	6	started	18.9281
50	7	three	15.0974
50	8	weeks	11.1284
50	9	ago	12.6338
50	10	was	16.1017
50	11	canceled	19.5744
50	12	immediately	13.7708
51	1	The	19.0874
51	2	television	16.5175
51	3	show	6.32785
51	4	begun	21.1867
51	5	three	14.9845
51	6	weeks	10.6628
51	7	ago	12.732
51	8	was	16.8326
51	9	canceled	20.047
51	10	immediately	13.6315
52	1	The	19.0874
52	2	television	16.5175
52	3	show	6.32785
52	4	that	10.832
52	5	was	13.3081
52	6	begun	18.9707
52	7	three	14.9044
52	8	weeks	10.8768
52	9	ago	12.6029
52	10	was	15.9531
52	11	canceled	19.6954
52	12	immediately	13.7212
53	1	The	19.0874
53	2	boys	18.4659
53	3	performed	21.2466
53	4	an	13.5718
53	5	unsolicited	15.0938
53	6	favor	17.9236
53	7	appreciated	22.8663
53	8	the	8.52019
53	9	person	15.6215
53	10	who	16.9015
53	11	helped	20.3776
53	12	them	19.2242
54	1	The	19.0874
54	2	boys	18.4659
54	3	who	17.1225
54	4	were	12.4867
54	5	performed	17.4126
54	6	an	13.3828
54	7	unsolicited	15.0237
54	8	favor	17.7231
54	9	appreciated	23.1816
54	10	the	8.59969
54	11	person	15.4286
54	12	who	16.7783
54	13	helped	19.7545
54	14	them	19.0406
55	1	The	19.0874
55	2	boys	18.4659
55	3	done	22.1981
55	4	an	13.3799
55	5	unsolicited	14.6855
55	6	favor	17.0211
55	7	appreciated	23.315
55	8	the	8.58938
55	9	person	15.1966
55	10	who	17.0485
55	11	helped	20.5181
55	12	them	19.3075
56	1	The	19.0874
56	2	boys	18.4659
56	3	who	17.1225
56	4	were	12.4867
56	5	done	16.0593
56	6	an	13.6223
56	7	unsolicited	14.3572
56	8	favor	17.1832
56	9	appreciated	23.4403
56	10	the	8.64645
56	11	person	14.9801
56	12	who	16.9609
56	13	helped	19.7803
56	14	them	19.1385
57	1	The	19.0874
57	2	player	18.6896
57	3	tossed	19.1302
57	4	the	9.67475
57	5	baseball	13.2444
57	6	dropped	22.2581
57	7	it	11.6311
57	8	on	16.0866
57	9	the	7.06769
57	10	ground	11.7915
58	1	The	19.0874
58	2	player	18.6896
58	3	who	17.0026
58	4	was	12.7884
58	5	tossed	18.5274
58	6	the	8.44652
58	7	baseball	13.1084
58	8	dropped	21.2277
58	9	it	11.1511
58	10	on	16.1432
58	11	the	6.98685
58	12	ground	11.5138
59	1	The	19.0874
59	2	player	18.6896
59	3	thrown	19.0415
59	4	the	9.98537
59	5	baseball	13.8281
59	6	dropped	22.1197
59	7	it	11.6406
59	8	on	16.3028
59	9	the	7.13839
59	10	ground	11.7789
60	1	The	19.0874
60	2	player	18.6896
60	3	who	17.0026
60	4	was	12.7884
60	5	thrown	18.4
60	6	the	7.75758
60	7	baseball	13.4706
60	8	dropped	21.007
60	9	it	11.1864
60	10	on	16.3271
60	11	the	7.01419
60	12	ground	11.51
61	1	The	19.0874
61	2	child	17.9445
61	3	jumped	18.344
61	4	past	13.43
61	5	the	7.41844
61	6	swings	17.2114
61	7	was	18.4756
61	8	upset	16.7076
61	9	about	12.1545
61	10	it	11.2022
62	1	The	19.0874
62	2	child	17.9445
62	3	who	15.5909
62	4	was	10.8888
62	5	jumped	19.0265
62	6	past	13.3372
62	7	the	7.88469
62	8	swings	17.5511
62	9	was	17.3507
62	10	upset	16.6185
62	11	about	12.216
62	12	it	11.3485
63	1	The	19.0874
63	2	child	17.9445
63	3	led	19.4157
63	4	past	14.9793
63	5	the	7.0096
63	6	swings	17.586
63	7	was	18.0323
63	8	upset	16.1124
63	9	about	12.5072
63	10	it	11.174
64	1	The	19.0874
64	2	child	17.9445
64	3	who	15.5909
64	4	was	10.8888
64	5	led	18.304
64	6	past	13.8129
64	7	the	7.53061
64	8	swings	17.8183
64	9	was	17.5071
64	10	upset	16.128
64	11	about	12.4183
64	12	it	11.3393
65	1	The	19.0874
65	2	students	16.8165
65	3	prepared	20.3862
65	4	a	10.0524
65	5	fancy	13.599
65	6	dinner	12.6044
65	7	ate	22.5398
65	8	the	9.27523
65	9	meal	12.9668
65	10	quickly	19.9626
66	1	The	19.0874
66	2	students	16.8165
66	3	who	17.216
66	4	were	11.9344
66	5	prepared	17.652
66	6	a	10.0472
66	7	fancy	13.0933
66	8	dinner	12.7593
66	9	ate	22.131
66	10	the	8.59337
66	11	meal	12.7598
66	12	quickly	20.0001
67	1	The	19.0874
67	2	students	16.8165
67	3	gotten	20.8879
67	4	a	9.4573
67	5	fancy	12.1294
67	6	dinner	13.7223
67	7	ate	20.9935
67	8	the	8.10568
67	9	meal	12.8772
67	10	quickly	19.464
68	1	The	19.0874
68	2	students	16.8165
68	3	who	17.216
68	4	were	11.9344
68	5	gotten	15.1219
68	6	a	9.27227
68	7	fancy	12.101
68	8	dinner	13.2025
68	9	ate	20.3482
68	10	the	8.04074
68	11	meal	12.8551
68	12	quickly	19.4558
69	1	The	19.0874
69	2	infant	17.9885
69	3	fed	16.4721
69	4	during	15.3502
69	5	the	6.37949
69	6	night	8.68015
69	7	yelled	22.2888
69	8	intensely	21.7468
70	1	The	19.0874
70	2	infant	17.9885
70	3	that	9.57505
70	4	was	12.2694
70	5	fed	17.3796
70	6	during	15.5259
70	7	the	8.90906
70	8	night	9.00563
70	9	yelled	21.6631
70	10	intensely	21.6514
71	1	The	19.0874
71	2	infant	17.9885
71	3	aroused	17.1347
71	4	during	18.1795
71	5	the	7.52512
71	6	night	8.6636
71	7	yelled	21.3536
71	8	intensely	21.6542
72	1	The	19.0874
72	2	infant	17.9885
72	3	that	9.57505
72	4	was	12.2694
72	5	aroused	19.1376
72	6	during	15.6646
72	7	the	9.27658
72	8	night	9.12067
72	9	yelled	21.0401
72	10	intensely	21.4647
73	1	The	19.0874
73	2	refugee	19.5456
73	3	sheltered	20.0825
73	4	in	9.4671
73	5	the	7.3738
73	6	basement	15.255
73	7	departed	19.1475
73	8	during	14.0054
73	9	the	6.91578
73	10	night	7.95872
74	1	The	19.0874
74	2	refugee	19.5456
74	3	who	12.9864
74	4	was	10.0665
74	5	sheltered	19.5155
74	6	in	7.04687
74	7	the	7.69789
74	8	basement	14.682
74	9	departed	18.8856
74	10	during	12.9418
74	11	the	6.85875
74	12	night	8.10145
75	1	The	19.0874
75	2	refugee	19.5456
75	3	hidden	17.0065
75	4	in	9.26459
75	5	the	7.40694
75	6	basement	15.0258
75	7	departed	19.2562
75	8	during	13.8392
75	9	the	7.05
75	10	night	7.75337
76	1	The	19.0874
76	2	refugee	19.5456
76	3	who	12.9864
76	4	was	10.0665
76	5	hidden	18.8101
76	6	in	7.51205
76	7	the	8.36477
76	8	basement	14.3702
76	9	departed	18.9886
76	10	during	13.0508
76	11	the	7.0373
76	12	night	7.87574
77	1	The	19.0874
77	2	dog	17.3648
77	3	walked	17.7286
77	4	on	10.5368
77	5	the	6.54565
77	6	beach	11.1399
77	7	UNK-LC-ed	15.1813
77	8	after	15.4499
77	9	a	7.93582
77	10	bird	11.5929
78	1	The	19.0874
78	2	dog	17.3648
78	3	that	8.85069
78	4	was	11.9094
78	5	walked	18.1097
78	6	on	10.46
78	7	the	6.61884
78	8	beach	11.1688
78	9	UNK-LC-ed	15.0794
78	10	after	14.6783
78	11	a	7.83196
78	12	bird	11.8892
79	1	The	19.0874
79	2	dog	17.3648
79	3	seen	18.9835
79	4	on	14.5989
79	5	the	7.98874
79	6	beach	12.4335
79	7	UNK-LC-ed	15.1098
79	8	after	15.498
79	9	a	8.25216
79	10	bird	11.5368
80	1	The	19.0874
80	2	dog	17.3648
80	3	that	8.85069
80	4	was	11.9094
80	5	seen	16.9899
80	6	on	13.5054
80	7	the	7.66323
80	8	beach	12.3374
80	9	UNK-LC-ed	14.5127
80	10	after	14.7443
80	11	a	7.91163
80	12	bird	11.8389
81	1	The	19.0874
81	2	ship	16.4889
81	3	steered	19.2087
81	4	off	14.1082
81	5	course	19.8465
81	6	sank	23.1086
81	7	in	8.02315
81	8	the	7.30465
81	9	storm	13.2056
82	1	The	19.0874
82	2	ship	16.4889
82	3	that	10.1961
82	4	was	10.7773
82	5	steered	19.1598
82	6	off	11.9702
82	7	course	19.6727
82	8	sank	22.2322
82	9	in	7.93666
82	10	the	8.10629
82	11	storm	13.0184
83	1	The	19.0874
83	2	ship	16.4889
83	3	blown	18.6337
83	4	off	12.3883
83	5	course	19.0646
83	6	sank	22.1446
83	7	in	7.73722
83	8	the	7.20697
83	9	storm	13.0902
84	1	The	19.0874
84	2	ship	16.4889
84	3	that	10.1961
84	4	was	10.7773
84	5	blown	17.7444
84	6	off	9.97997
84	7	course	18.432
84	8	sank	21.6763
84	9	in	7.7222
84	10	the	7.80354
84	11	storm	12.8214
85	1	The	19.0874
85	2	fans	18.0822
85	3	cheered	21.3497
85	4	at	14.1251
85	5	the	8.60524
85	6	concert	11.9626
85	7	took	20.2309
85	8	photos	18.4955
85	9	with	14.4196
85	10	their	10.8023
85	11	phones	13.9572
86	1	The	19.0874
86	2	fans	18.0822
86	3	that	12.1933
86	4	were	11.8771
86	5	cheered	18.5504
86	6	at	11.0549
86	7	the	8.09625
86	8	concert	11.9453
86	9	took	19.8285
86	10	photos	18.442
86	11	with	13.7963
86	12	their	10.4972
86	13	phones	13.8302
87	1	The	19.0874
87	2	fans	18.0822
87	3	UNK-LC-ed	19.5182
87	4	at	13.0112
87	5	the	8.0741
87	6	concert	11.7319
87	7	took	19.7208
87	8	photos	18.3157
87	9	with	14.4519
87	10	their	10.6186
87	11	phones	13.9221
88	1	The	19.0874
88	2	fans	18.0822
88	3	that	12.1933
88	4	were	11.8771
88	5	UNK-LC-ed	15.2335
88	6	at	11.0462
88	7	the	7.49781
88	8	concert	11.8536
88	9	took	19.6702
88	10	photos	18.3426
88	11	with	13.8326
88	12	their	10.3165
88	13	phones	13.8436
89	1	The	19.0874
89	2	boat	17.4758
89	3	steered	18.4265
89	4	to	8.94437
89	5	the	8.8611
89	6	sea	11.7211
89	7	disappeared	17.6486
89	8	in	8.26509
89	9	the	6.35467
89	10	storm	12.2567
90	1	The	19.0874
90	2	boat	17.4758
90	3	that	10.457
90	4	was	11.633
90	5	steered	19.387
90	6	in	8.04948
90	7	the	8.031
90	8	sea	12.8944
90	9	disappeared	16.6853
90	10	in	7.2488
90	11	the	6.30019
90	12	storm	12.2326
91	1	The	19.0874
91	2	boat	17.4758
91	3	sunk	17.2049
91	4	in	8.13442
91	5	the	7.07243
91	6	sea	12.0777
91	7	disappeared	16.3694
91	8	in	7.62356
91	9	the	6.04688
91	10	storm	12.1403
92	1	The	19.0874
92	2	boat	17.4758
92	3	that	10.457
92	4	was	11.633
92	5	sunk	18.6389
92	6	in	7.15069
92	7	the	7.85699
92	8	sea	12.0869
92	9	disappeared	16.6018
92	10	in	6.83079
92	11	the	6.29797
92	12	storm	12.1626
93	1	The	19.0874
93	2	couple	15.7536
93	3	bought	18.0928
93	4	the	8.34246
93	5	apartment	12.8818
93	6	moved	21.3801
93	7	to	10.8526
93	8	a	9.35508
93	9	different	12.2861
93	10	city	9.06652
94	1	The	19.0874
94	2	couple	15.7536
94	3	that	9.33542
94	4	was	12.2919
94	5	bought	16.8438
94	6	the	8.16773
94	7	apartment	13.5743
94	8	moved	21.2247
94	9	to	10.5652
94	10	a	10.2689
94	11	different	11.517
94	12	city	9.77936
95	1	The	19.0874
95	2	couple	15.7536
95	3	shown	19.0627
95	4	the	7.35425
95	5	apartment	16.4445
95	6	moved	19.9991
95	7	to	10.6424
95	8	a	10.3963
95	9	different	11.6381
95	10	city	10.6928
96	1	The	19.0874
96	2	couple	15.7536
96	3	that	9.33542
96	4	was	12.2919
96	5	shown	18.0237
96	6	the	7.61573
96	7	apartment	15.8841
96	8	moved	20.7251
96	9	to	10.8351
96	10	a	10.5022
96	11	different	10.9686
96	12	city	10.5976
97	1	The	19.0874
97	2	girl	17.1429
97	3	made	16.7223
97	4	a	7.39297
97	5	new	7.93311
97	6	blanket	13.7756
97	7	lost	17.8146
97	8	it	13.7689
97	9	during	19.9521
97	10	the	8.65101
97	11	trip	10.1626
98	1	The	19.0874
98	2	girl	17.1429
98	3	who	16.202
98	4	was	11.1246
98	5	made	14.4403
98	6	a	7.35782
98	7	new	7.59205
98	8	blanket	13.7774
98	9	lost	17.9872
98	10	it	13.7911
98	11	during	20.0474
98	12	the	8.52564
98	13	trip	9.87745
99	1	The	19.0874
99	2	girl	17.1429
99	3	given	18.1612
99	4	a	8.26823
99	5	new	7.90357
99	6	blanket	13.7148
99	7	lost	17.7099
99	8	it	13.8191
99	9	during	20.1977
99	10	the	8.62685
99	11	trip	10.0285
100	1	The	19.0874
100	2	girl	17.1429
100	3	who	16.202
100	4	was	11.1246
100	5	given	16.1387
100	6	a	7.58638
100	7	new	7.74211
100	8	blanket	13.7843
100	9	lost	17.545
100	10	it	14.1539
100	11	during	20.0259
100	12	the	8.79905
100	13	trip	9.68762
101	1	The	19.0874
101	2	airplane	19.2616
101	3	landed	15.4478
101	4	in	8.94456
101	5	the	7.11073
101	6	mountains	11.4146
101	7	broke	20.1568
101	8	down	12.1513
101	9	during	14.8647
101	10	the	6.91332
101	11	ice	11.5538
